paper_id,conference,year,citation,num_modules,num_files,num_root_files,total_lines,contain_docker,contain_data,num_lang,main_language,num_duplicates,has_shell,num_lists,code_blocks,code_elements,contain_project_page,contain_trained_model,dynamic_images,images,tables,has_video,github_links,framework,from_organization,has_license,stars
925,NIPS,2017,30,3,14,3,853,0,1,1,matlab,5,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,1,16
926,CVPR,2017,46,5,82,0,5479,0,1,2,python,13,1,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,19
927,NIPS,2017,20,0,10,11,2113,0,1,2,python,9,1,0,0,0,1,0,0,0,0,0,0,Unknown,personal,1,15
928,CVPR,2017,8,3,7,12,692,0,0,1,matlab,0,0,0,1,0,0,0,0,1,0,0,0,Unknown,personal,0,16
929,NIPS,2017,12,2,24,0,3261,0,0,1,python,25,0,0,0,0,0,0,0,0,0,0,0,tensorflow,organization,0,14
930,NIPS,2017,6,3,48,6,3127,0,0,2,python,1,1,4,0,2,0,0,0,0,0,0,0,Unknown,personal,0,13
931,NIPS,2017,27,3,16,4,1391,0,0,1,python,5,0,1,9,1,0,0,0,1,0,1,1,Unknown,personal,1,8
932,CVPR,2017,32,11,367,5,81967,0,1,5,c/c++,13,1,4,4,9,1,1,0,1,0,1,2,caffe,personal,1,13
933,CVPR,2017,7,1,407,0,85751,0,1,5,c/c++,0,1,4,0,0,0,1,0,0,0,0,0,caffe,personal,0,13
934,CVPR,2017,24,4,38,0,3726,0,1,5,lua,1,1,2,3,5,0,1,0,0,0,0,1,torch,personal,0,14
935,ICCV,2017,13,3,6,0,347,0,1,2,python,0,1,2,3,12,0,1,0,0,0,0,0,caffe,personal,0,14
936,NIPS,2017,6,6,316,4,48442,0,0,4,java,200,1,2,8,41,0,0,0,2,0,0,0,Unknown,personal,0,16
937,ICML,2017,14,0,1,1,443,0,1,1,python,1,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,12
938,NIPS,2017,8,4,5,1,990,0,1,1,python,6,0,0,1,0,0,0,0,2,0,0,0,tensorflow,personal,1,17
939,ICML,2017,32,1,4,0,1174,0,1,1,python,10,0,0,0,0,0,0,0,0,0,0,0,tensorflow,personal,0,12
940,ICCV,2017,16,1,0,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,1,14
941,NIPS,2017,12,3,46,1,11995,0,0,4,c/c++,3,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,1,13
942,CVPR,2017,65,3,25,3,2463,0,1,2,lua,0,0,0,1,0,1,1,0,0,0,0,0,Unknown,personal,0,13
943,CVPR,2017,95,2,269,0,47250,0,0,5,matlab,184,1,2,0,0,0,0,0,0,0,0,0,matlab,personal,0,21
944,ICCV,2017,0,3,16,2,2146,0,0,2,cuda,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,1,12
945,CVPR,2017,8,4,46,3,2555,0,0,2,matlab,5,0,1,0,0,0,0,0,0,0,0,1,matlab,personal,0,16
946,CVPR,2017,4,8,86,6,8893,0,1,2,lua,0,1,8,10,18,0,1,0,4,0,0,3,torch,personal,1,12
947,ICCV,2017,17,3,6,4,672,0,1,2,matlab,1,0,2,0,7,0,1,0,1,0,0,0,tensorflow,personal,1,13
948,NIPS,2017,33,0,17,17,271,0,1,1,matlab,0,0,2,0,0,0,1,0,0,0,0,0,Unknown,personal,0,16
949,ICCV,2017,7,5,33,0,5312,0,0,1,matlab,47,0,2,1,0,0,0,0,0,0,0,0,matlab,organization,1,13
950,NIPS,2017,15,8,46,18,4840,0,1,2,shell,6,1,0,1,0,0,0,0,0,0,0,0,Unknown,personal,0,12
951,CVPR,2017,8,2,17,2,1010,0,0,3,shell,3,1,5,1,29,0,1,0,2,0,0,1,caffe,personal,1,11
952,ICML,2017,31,0,2,2,93,0,0,1,c/c++,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,organization,1,13
953,CVPR,2017,28,4,10,4,578,0,1,1,matlab,0,0,4,1,4,1,0,0,3,0,0,0,Unknown,personal,0,20
954,NIPS,2017,12,1,4,5,539,0,1,1,python,0,0,0,1,0,0,0,0,0,0,0,0,Unknown,personal,1,12
955,CVPR,2017,27,4,24,7,1563,0,1,2,python,15,1,0,5,0,0,0,0,2,0,0,0,tensorflow,personal,1,13
956,ICCV,2017,26,3,17,4,2389,0,1,1,python,20,0,0,0,0,0,1,0,0,0,0,1,caffe,personal,0,16
957,CVPR,2017,19,7,186,12,24657,0,1,4,matlab,39,1,2,3,0,1,1,0,0,0,0,2,Unknown,personal,0,12
958,NIPS,2017,40,1,2,4,381,0,1,1,python,2,0,2,5,2,0,0,0,1,0,0,0,Unknown,personal,1,11
959,CVPR,2017,17,0,1,2,358,0,1,1,python,0,0,0,0,0,0,0,2,2,0,1,0,tensorflow,personal,1,13
960,ICCV,2017,10,3,11,4,1109,0,0,1,matlab,3,0,0,0,0,0,0,0,0,0,1,0,Unknown,personal,1,13
961,ICCV,2017,7,2,478,1,88030,1,1,5,c/c++,1,1,0,2,0,1,1,0,0,0,0,0,caffe,personal,0,11
962,ICCV,2017,22,5,15,3,2101,0,0,2,python,3,1,1,8,2,0,1,0,1,0,0,1,caffe,personal,1,11
963,CVPR,2017,22,3,460,4,93620,1,1,5,c/c++,5,1,7,5,0,1,1,0,0,0,0,1,caffe,personal,0,11
964,NIPS,2017,11,2,223,1,15424,0,0,3,matlab,25,0,6,1,6,0,0,0,5,0,0,0,matlab,personal,0,9
965,NIPS,2017,7,1,14,3,1270,0,0,1,lua,0,0,0,4,0,0,0,0,0,0,0,0,Unknown,organization,1,12
966,NIPS,2017,5,1,12,5,1735,0,0,1,python,9,0,1,0,0,0,0,0,0,0,0,1,pytorch,personal,1,10
967,CVPR,2017,27,12,312,5,94583,0,1,5,c/c++,1,1,0,0,0,0,1,0,0,0,0,0,caffe,personal,1,10
968,NIPS,2017,16,3,17,2,2349,0,1,2,lua,2,0,7,8,34,0,1,0,0,0,0,6,torch,personal,0,11
969,CVPR,2017,63,3,188,4,32811,0,1,5,matlab,98,1,0,0,0,0,0,0,1,0,0,0,Unknown,personal,0,12
970,NIPS,2017,12,1,2,4,276,0,0,2,c/c++,0,0,1,2,1,0,0,0,1,0,0,0,Unknown,personal,1,9
971,NIPS,2017,1,3,1252,0,210207,0,1,4,c/c++,1,1,1,0,0,0,0,0,0,0,0,0,Unknown,personal,0,9
972,CVPR,2017,66,1,303,4,30774,0,0,3,matlab,21,0,0,0,0,0,0,0,0,0,0,0,matlab,personal,0,9
973,ICCV,2017,8,1,117,1,17215,0,1,2,lua,0,0,5,0,14,1,1,0,0,0,0,0,torch,organization,1,14
974,NIPS,2017,27,1,4,2,447,0,0,1,python,3,0,0,2,2,0,0,0,0,0,0,0,pytorch,personal,1,10
975,NIPS,2017,3,2,13,2,1531,0,1,2,python,2,1,2,9,48,0,1,0,0,0,0,0,tensorflow,organization,1,9
976,ICML,2017,6,1,12,4,854,0,1,2,python,2,1,4,0,23,0,0,0,0,0,0,2,tensorflow,personal,1,10
977,ICCV,2017,20,3,638,0,103947,0,1,5,matlab,182,1,2,2,2,0,1,0,0,0,0,0,Unknown,personal,0,11
978,NIPS,2017,46,0,2,2,327,0,0,1,python,4,0,0,4,0,0,0,0,0,0,0,1,tensorflow,organization,0,11
979,ICCV,2017,12,3,91,1,13963,0,0,3,c/c++,10,0,2,1,2,0,0,0,0,0,0,0,matlab,personal,1,10
980,ICML,2017,27,4,518,6,92005,0,0,3,matlab,606,0,4,3,0,0,0,0,0,0,0,2,matlab,personal,1,11
981,ICCV,2017,8,2,11,3,898,0,0,2,python,3,1,1,5,6,0,0,0,0,0,0,0,tensorflow,personal,1,9
982,NIPS,2017,67,1,9,10,1209,0,1,1,python,1,0,4,2,18,0,0,0,13,0,0,0,Unknown,personal,0,11
984,CVPR,2017,16,6,61,1,4614,0,0,3,c/c++,4,1,4,0,22,0,1,0,0,0,0,0,caffe,personal,0,8
986,NIPS,2017,5,1,1,0,157,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,8
987,CVPR,2017,11,2,4,4,1402,0,1,1,matlab,1,0,12,0,12,0,0,0,0,0,0,0,matlab,personal,1,8
988,NIPS,2017,2,4,105,3,22601,0,0,3,python,157,1,0,0,0,0,0,0,0,0,0,1,Unknown,personal,0,8
989,NIPS,2017,5,2,28,6,2668,0,0,1,python,9,0,0,3,0,0,0,0,0,0,0,0,Unknown,personal,1,8
990,ICCV,2017,4,3,62,2,13479,0,1,2,matlab,9,0,0,0,0,0,0,0,1,0,0,0,matlab,personal,1,11
991,CVPR,2017,22,2,2,0,182,0,1,1,python,0,0,1,0,0,1,0,0,0,0,0,1,caffe,personal,0,8
992,ICCV,2017,15,2,7,8,290,0,1,1,matlab,0,0,5,0,0,1,0,0,1,0,0,0,pytorch,personal,0,9
993,CVPR,2017,16,3,486,1,89128,1,0,5,c/c++,4,1,0,0,0,0,0,0,0,0,0,0,Unknown,personal,1,9
994,ICCV,2017,10,4,13,5,1231,0,1,1,python,3,0,0,0,0,1,0,0,0,0,0,0,Unknown,personal,1,8
995,CVPR,2017,42,1,10,4,1418,0,1,1,lua,0,0,3,3,2,0,0,0,0,0,0,2,torch,personal,0,7
996,NIPS,2017,6,3,6,3,552,0,1,1,python,0,0,7,14,0,0,0,0,0,0,0,1,Unknown,personal,0,8
997,NIPS,2017,22,2,14,1,4759,0,0,1,python,4,0,3,0,0,0,0,0,0,0,0,1,Unknown,personal,1,9
998,CVPR,2017,4,2,28,0,2523,0,0,1,matlab,20,0,0,3,0,0,0,0,8,0,0,0,Unknown,personal,0,6
999,ICML,2017,5,2,11,12,898,0,1,2,python,1,0,3,9,24,0,0,0,5,0,0,2,Unknown,personal,1,7
1000,CVPR,2017,10,1,13,5,4706,0,1,1,python,7,0,8,1,44,1,0,0,0,0,0,3,caffe,personal,1,8
1001,ICCV,2017,11,0,14,15,2065,0,0,2,lua,0,0,0,0,0,0,0,0,0,0,0,1,Unknown,personal,0,7
1002,ICCV,2017,4,3,34,12,4692,0,1,2,lua,0,1,9,10,0,1,0,0,0,0,0,5,torch,personal,1,6
1003,NIPS,2017,0,0,5,6,194,0,0,1,matlab,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,1,6
1004,CVPR,2017,17,3,10,8,1377,0,1,1,lua,0,0,0,0,14,1,0,0,1,0,0,1,torch,personal,1,5
1005,ICML,2017,2,0,8,8,582,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,6
1006,CVPR,2017,3,0,9,9,1219,0,1,2,python,7,1,0,0,0,0,0,0,0,0,0,1,Unknown,personal,0,6
1007,NIPS,2017,3,1,24,2,2856,0,0,2,c/c++,3,0,2,0,0,0,0,0,0,0,0,3,Unknown,personal,1,6
1008,NIPS,2017,6,10,69,1,9638,0,1,2,python,42,1,2,0,0,0,0,0,0,0,0,0,tensorflow,personal,0,6
1009,CVPR,2017,9,9,71,5,14692,0,0,5,python,3,1,0,0,0,0,1,0,0,0,0,2,matlab,personal,1,7
1010,NIPS,2017,10,0,13,15,1300,0,0,1,python,3,0,2,10,0,0,0,0,3,0,0,0,tensorflow,personal,1,6
1011,ICCV,2017,9,0,5,5,762,0,1,2,python,2,1,2,0,0,0,0,0,0,0,1,0,pytorch,personal,0,8
1012,NIPS,2017,13,0,14,16,2526,0,1,1,lua,0,0,3,1,9,1,0,0,0,0,0,6,Unknown,personal,1,6
1013,ICCV,2017,3,7,26,7,3936,0,1,1,python,10,0,17,0,24,1,1,0,2,0,0,0,tensorflow,personal,0,7
1015,CVPR,2017,12,13,462,5,88307,1,1,5,c/c++,1,1,1,0,0,0,0,0,0,0,0,0,caffe,personal,1,5
1016,ICCV,2017,6,11,203,3,13349,0,1,4,matlab,37,1,1,0,35,1,1,0,0,0,0,2,tensorflow,personal,1,5
1017,NIPS,2017,24,0,3,4,266,0,0,1,matlab,0,0,2,1,18,1,0,0,0,0,0,0,matlab,personal,1,5
1018,ICCV,2017,10,0,19,24,598,0,1,1,matlab,2,0,2,3,0,1,0,0,0,0,0,0,Unknown,personal,0,5
1019,NIPS,2017,9,2,17,4,2881,0,0,2,matlab,3,0,21,2,26,1,1,0,0,0,0,0,chainer,personal,1,7
1020,NIPS,2017,6,5,65,2,14027,0,1,2,c/c++,0,0,4,5,2,0,0,0,0,0,0,0,Unknown,organization,1,6
1021,NIPS,2017,19,1,9,9,675,0,1,1,python,1,0,0,4,0,0,1,0,0,0,0,1,Unknown,personal,0,5
1022,NIPS,2017,3,0,6,6,1048,0,1,1,python,14,0,0,2,0,0,0,0,0,0,0,0,pytorch,personal,0,5
1023,NIPS,2017,17,0,7,8,537,0,1,1,python,0,0,0,15,0,0,0,0,16,0,0,0,tensorflow,personal,1,5
1024,NIPS,2017,0,1,14,1,1594,0,0,1,python,2,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,5
1025,NIPS,2017,4,2,9,7,460,0,1,1,python,2,0,1,0,0,0,0,0,0,0,0,1,Unknown,personal,1,5
1027,ICCV,2017,28,2,14,5,1056,0,0,1,matlab,10,0,0,0,3,0,0,0,0,0,0,1,matlab,personal,0,5
1028,NIPS,2017,2,3,68,4,9095,0,0,2,python,52,1,0,0,6,0,0,0,0,0,0,0,Unknown,personal,0,8
1029,ICCV,2017,19,2,1,1,6,0,1,1,shell,0,1,4,0,10,0,0,0,0,0,0,1,caffe,personal,1,7
1030,CVPR,2017,12,0,7,8,652,0,0,1,matlab,2,0,0,0,0,0,0,0,0,0,0,0,matlab,personal,0,5
1031,ICCV,2017,14,1,24,3,865,0,1,2,matlab,3,0,5,8,13,1,0,0,0,0,0,0,matlab,personal,1,4
1032,CVPR,2017,28,3,12,0,514,0,1,1,matlab,1,0,0,0,0,0,0,0,0,0,0,0,matlab,personal,0,4
1033,ICCV,2017,2,1,13,15,2295,0,1,1,python,6,0,2,3,15,0,0,0,1,0,0,0,Unknown,personal,1,5
1035,NIPS,2017,5,1,3,5,341,0,0,1,python,0,0,0,5,0,0,0,0,0,0,0,0,Unknown,personal,0,5
